mk.names;chr;pos.ind;pos.cM;log10pval;Grinkan;IS23540;CSM388;White_Kaur
S1_3845377;1;639;11.40224385;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3845416;1;640;11.40236151;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3866912;1;641;11.46721204;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3866914;1;642;11.46721807;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3869698;1;643;11.47561702;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3869743;1;644;11.47575278;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3871904;1;645;11.48227223;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3872053;1;646;11.48272174;4.327824629;1;0.028276238;0.04086513;0.000178549
S1_3885677;1;647;11.52382351;4.327824631;1;0.028276238;0.04086513;0.000178549
S1_3885685;1;648;11.52384764;4.327824655;1;0.028276238;0.04086513;0.000178549
S1_3890558;1;649;11.53854883;4.518211133;1;0.028064078;0.04567227;9.94E-05
S1_3890559;1;650;11.53855184;4.350737822;1;0.028250629;0.073963558;0.000101296
S1_3890561;1;651;11.53855788;4.350721683;1;0.028250647;0.073967052;0.000101296
S1_3890564;1;652;11.53856693;4.350721681;1;0.028250647;0.073967052;0.000101296
S1_3896297;1;653;11.55586262;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_3903317;1;654;11.57704101;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_3982934;1;655;11.81723475;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4003892;1;656;11.88046221;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4004023;1;657;11.88085742;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4006610;1;658;11.88866205;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4017677;1;659;11.92204969;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4042281;1;660;11.99627664;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4042284;1;661;11.99628569;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4042421;1;662;11.996699;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4046779;1;663;12.0098465;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4047470;1;664;12.01193115;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4047792;1;665;12.01290258;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4057299;1;666;12.04158392;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4057504;1;667;12.04220238;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060794;1;668;12.05212786;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060807;1;669;12.05216708;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060809;1;670;12.05217312;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060819;1;671;12.05220328;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060933;1;672;12.05254721;4.350721681;1;0.028250647;0.073967053;0.000101296
S1_4060965;1;673;12.05264375;4.350721697;1;0.028250647;0.073967049;0.000101296
S1_4073740;1;674;12.0911842;4.451425268;1;0.02813834;0.055254079;0.000100163
S1_4073773;1;675;12.09128375;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4076672;1;676;12.10002965;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4077755;1;677;12.10329691;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4080084;1;678;12.11032319;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4105679;1;679;12.18753985;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4111572;1;680;12.20531824;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4112356;1;681;12.20768346;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4112393;1;682;12.20779508;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4125204;1;683;12.24644414;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4137480;1;684;12.28347918;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4139875;1;685;12.29070457;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4139891;1;686;12.29075284;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4144798;1;687;12.30555659;4.451425277;1;0.02813834;0.055254078;0.000100163
S1_4147070;1;688;12.31241091;4.451425507;1;0.02813834;0.055254042;0.000100163
S1_4191268;1;689;12.44575031;4.523934772;1;0.028057721;0.04493726;9.94E-05
S1_4216510;1;690;12.52190202;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4216520;1;691;12.52193219;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4220420;1;692;12.53369796;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4220530;1;693;12.53402982;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4221211;1;694;12.5360843;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4221226;1;695;12.53612955;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4221239;1;696;12.53616877;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4239927;1;697;12.59254795;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4256420;1;698;12.6423051;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4260670;1;699;12.65512678;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4267740;1;700;12.67645601;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4267795;1;701;12.67662194;4.523936335;1;0.028057719;0.044937061;9.94E-05
S1_4289239;1;702;12.7413156;4.523939215;1;0.028057716;0.044936695;9.94E-05
S1_4295319;1;703;12.75965814;4.500293837;1;0.028083984;0.048056419;9.96E-05
S1_4296278;1;704;12.76255131;4.500293338;1;0.028083984;0.048056487;9.96E-05
S1_4319536;1;705;12.83271756;4.500302874;1;0.028083974;0.048056472;9.96E-05
S1_4319770;1;706;12.8334235;4.502222846;1;0.02808184;0.048053433;9.91E-05
S1_4319774;1;707;12.83343557;5.012742031;1;0.027519467;0.047251153;2.74E-05
S1_4337174;1;708;12.88592902;5.07111619;1;0.027455783;0.047160134;2.37E-05
S1_4337200;1;709;12.88600746;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4337495;1;710;12.88689743;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4350285;1;711;12.92548314;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4366915;1;712;12.9756536;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4374302;1;713;12.99793919;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4396748;1;714;13.06565574;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4426133;1;715;13.15430632;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4450273;1;716;13.22713344;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4450283;1;717;13.22716361;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4450284;1;718;13.22716663;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4457935;1;719;13.25024866;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4462003;1;720;13.26252127;5.071116193;1;0.027455783;0.047160134;2.37E-05
S1_4468467;1;721;13.28202228;5.071116194;1;0.027455783;0.047160134;2.37E-05
S1_4468468;1;722;13.2820253;5.071116194;1;0.027455783;0.047160134;2.37E-05
S1_4468470;1;723;13.28203133;5.071153925;1;0.027455742;0.047155098;2.37E-05
S1_4468471;1;724;13.28203435;5.220718986;1;0.02729314;0.03102585;2.32E-05
S1_4468473;1;725;13.28204038;5.220712512;1;0.027293147;0.031026406;2.32E-05
S1_4502908;1;726;13.38592613;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4510437;1;727;13.40864011;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4510514;1;728;13.40887241;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4523217;1;729;13.44719564;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4530362;1;730;13.46875114;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4530480;1;731;13.46910713;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4530837;1;732;13.47018415;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4530839;1;733;13.47019019;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4557230;1;734;13.54980827;5.220706904;1;0.027293153;0.031026888;2.32E-05
S1_4576430;1;735;13.60773208;5.220706904;1;0.027293153;0.031026888;2.32E-05
S1_4615618;1;736;13.72595699;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4616830;1;737;13.72961343;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4617082;1;738;13.73037368;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4617157;1;739;13.73059994;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4633520;1;740;13.77996491;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4633582;1;741;13.78015195;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4635231;1;742;13.78512676;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4656448;1;743;13.84913559;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4656572;1;744;13.84950968;5.220706905;1;0.027293153;0.031026888;2.32E-05
S1_4669639;1;745;13.88893105;5.220706906;1;0.027293153;0.031026888;2.32E-05
S1_4670318;1;746;13.89097951;5.220708204;1;0.027293152;0.031026887;2.32E-05
S1_4687476;1;747;13.94274288;5.740889314;1;0.026733853;0.0304162;6.37E-06
S1_4688673;1;748;13.94635406;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4693135;1;749;13.95981532;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4701767;1;750;13.98585689;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4706343;1;751;13.99966207;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4706397;1;752;13.99982498;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4709031;1;753;14.0077714;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4709054;1;754;14.00784079;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4722713;1;755;14.04849928;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4722728;1;756;14.04852548;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4758561;1;757;14.1111022;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4770895;1;758;14.1326416;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4794110;1;759;14.17318296;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4822540;1;760;14.2228315;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4822555;1;761;14.2228577;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4822590;1;762;14.22291882;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4864816;1;763;14.29665992;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4883340;1;764;14.32900918;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4891858;1;765;14.34388453;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4898115;1;766;14.3548114;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4898650;1;767;14.3557457;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4945059;1;768;14.43679175;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4951584;1;769;14.44818664;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4954120;1;770;14.45261537;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4954122;1;771;14.45261886;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4954125;1;772;14.4526241;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4954126;1;773;14.45262584;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4954141;1;774;14.45265204;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4956077;1;775;14.45603296;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4956486;1;776;14.45674721;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4956495;1;777;14.45676293;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4983366;1;778;14.50368892;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4984144;1;779;14.50504758;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4984185;1;780;14.50511918;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4984611;1;781;14.50586312;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_4984686;1;782;14.5059941;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5010971;1;783;14.55189673;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5011018;1;784;14.55197881;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5011032;1;785;14.55200326;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5011035;1;786;14.5520085;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5011063;1;787;14.5520574;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5011091;1;788;14.55210629;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5023943;1;789;14.5745503;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5024414;1;790;14.57537283;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5024452;1;791;14.57543919;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5024553;1;792;14.57561557;5.740890583;1;0.026733852;0.030416198;6.37E-06
S1_5024583;1;793;14.57566796;5.740890929;1;0.026733826;0.030416198;6.37E-06
S1_5024670;1;794;14.57581989;5.710442951;1;0.029069376;0.030451671;6.40E-06
S1_5024948;1;795;14.57630537;5.710430136;1;0.029070402;0.030451686;6.40E-06
S1_5029353;1;796;14.58399802;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5032787;1;797;14.58999496;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5037387;1;798;14.59802814;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5059006;1;799;14.63578234;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5059023;1;800;14.63581202;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5064096;1;801;14.64467122;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5075318;1;802;14.66426869;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076077;1;803;14.66559416;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076099;1;804;14.66563258;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076107;1;805;14.66564655;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076940;1;806;14.66710126;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076946;1;807;14.66711174;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5076997;1;808;14.6672008;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5093134;1;809;14.69538154;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5094272;1;810;14.69736888;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5094273;1;811;14.69737063;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5094274;1;812;14.69737237;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5096358;1;813;14.70101175;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5096426;1;814;14.70113051;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5098993;1;815;14.70561337;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5099324;1;816;14.70619141;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5100172;1;817;14.70767231;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5100939;1;818;14.70901175;5.710430126;1;0.029070403;0.030451686;6.40E-06
S1_5101264;1;819;14.70957932;5.710430132;1;0.029070403;0.030451686;6.40E-06
S1_5101327;1;820;14.70968933;5.710450578;1;0.02907038;0.030451662;6.40E-06
S1_5101394;1;821;14.70980634;5.897095192;1;0.028860211;0.030234738;4.03E-06
S1_5119248;1;822;14.74098555;5.896148198;1;0.028861274;0.030235836;4.04E-06
S1_5119510;1;823;14.7414431;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5168993;1;824;14.82785741;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5175817;1;825;14.83977445;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5178585;1;826;14.84460833;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5210226;1;827;14.89986438;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5223954;1;828;14.92383818;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5227785;1;829;14.93052843;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5237486;1;830;14.9474697;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5269483;1;831;15.00334745;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5274362;1;832;15.01186786;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5274394;1;833;15.01192374;5.896148197;1;0.028861274;0.030235836;4.04E-06
S1_5312598;1;834;15.07864105;5.896148648;1;0.028861274;0.030235798;4.04E-06
S1_5313153;1;835;15.07961027;5.89627941;1;0.028861127;0.030224897;4.04E-06
S1_5313198;1;836;15.07968885;6.076737533;1;0.028659085;0.018466761;3.93E-06
S1_5313214;1;837;15.07971679;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5313215;1;838;15.07971854;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5313218;1;839;15.07972378;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5314425;1;840;15.08183162;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5331887;1;841;15.11232626;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5331926;1;842;15.11239437;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5331937;1;843;15.11241358;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5334593;1;844;15.11705187;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5366919;1;845;15.17350416;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5378042;1;846;15.19292874;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5399513;1;847;15.23042448;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5400100;1;848;15.23144958;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5400274;1;849;15.23175345;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5416385;1;850;15.25988879;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5418923;1;851;15.26432101;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5434621;1;852;15.2917351;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5434708;1;853;15.29188704;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5435595;1;854;15.29343604;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5438384;1;855;15.29830659;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5450491;1;856;15.31944957;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5452549;1;857;15.32304355;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5469132;1;858;15.35200316;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5479315;1;859;15.36978617;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5479654;1;860;15.37037819;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5492976;1;861;15.39364297;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5508581;1;862;15.42089466;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5545635;1;863;15.48560367;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5563124;1;864;15.51614547;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5567421;1;865;15.5236495;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591024;1;866;15.56486845;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591102;1;867;15.56500466;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591135;1;868;15.56506229;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591137;1;869;15.56506578;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591140;1;870;15.56507102;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5591141;1;871;15.56507277;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5612150;1;872;15.6017617;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5612973;1;873;15.60319894;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5621359;1;874;15.61784377;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5621438;1;875;15.61798173;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5630355;1;876;15.63355388;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5636463;1;877;15.64422054;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5638529;1;878;15.64782849;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5640670;1;879;15.65156741;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5644638;1;880;15.6584969;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5657971;1;881;15.6817809;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5659951;1;882;15.68523866;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5662204;1;883;15.68917317;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5675938;1;884;15.71315745;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5675984;1;885;15.71323778;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5687401;1;886;15.73317578;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5692225;1;887;15.74160014;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5695568;1;888;15.74743817;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5695582;1;889;15.74746262;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5698998;1;890;15.75342813;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5698999;1;891;15.75342987;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5699044;1;892;15.75350846;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5703574;1;893;15.76141939;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5718981;1;894;15.78832531;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5722461;1;895;15.79440258;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5722495;1;896;15.79446196;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5746562;1;897;15.8364912;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5746572;1;898;15.83650867;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5746575;1;899;15.83651391;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5764208;1;900;15.86730718;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5766483;1;901;15.87128011;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5766523;1;902;15.87134996;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5768613;1;903;15.87499982;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5769498;1;904;15.87654533;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5791726;1;905;15.91536306;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5797000;1;906;15.92457327;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5799090;1;907;15.92822313;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5830855;1;908;15.98369573;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5849682;1;909;16.01657413;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5862846;1;910;16.039563;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5873212;1;911;16.05766559;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877357;1;912;16.06490418;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877364;1;913;16.06491641;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877368;1;914;16.06492339;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877370;1;915;16.06492689;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877383;1;916;16.06494959;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877582;1;917;16.06529711;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877611;1;918;16.06534776;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5877622;1;919;16.06536697;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5879037;1;920;16.06783804;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5879040;1;921;16.06784328;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5879072;1;922;16.06789916;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5882806;1;923;16.07442001;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5882859;1;924;16.07451257;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5883683;1;925;16.07595155;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5883742;1;926;16.07605459;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5887906;1;927;16.08332636;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5887907;1;928;16.08332811;6.076740064;1;0.028659082;0.018466634;3.93E-06
S1_5887994;1;929;16.08348004;6.076740065;1;0.028659082;0.018466634;3.93E-06
S1_5888009;1;930;16.08350623;6.076742615;1;0.028659079;0.018466507;3.93E-06
S1_5888021;1;931;16.08352719;6.074125795;1;0.028662001;0.018597714;3.93E-06
S1_5891538;1;932;16.08966908;6.073434877;1;0.028662772;0.018632517;3.93E-06
S1_5898485;1;933;16.10180093;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5908085;1;934;16.11856582;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5909409;1;935;16.12087798;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5933344;1;936;16.16267671;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5940929;1;937;16.17592273;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5941199;1;938;16.17639424;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5948204;1;939;16.18862737;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5948283;1;940;16.18876534;6.073434808;1;0.028662772;0.018632521;3.93E-06
S1_5954240;1;941;16.1991683;6.073425794;1;0.028662782;0.018632528;3.93E-06
S1_5955292;1;942;16.20100546;5.645186611;1;0.029144162;0.018988652;1.14E-05
S1_5956912;1;943;16.20383453;5.645124006;1;0.029144307;0.018988704;1.14E-05
S1_5967840;1;944;16.22291857;5.433853999;1;0.052617776;0.019166473;1.17E-05
S1_5976706;1;945;16.23840165;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_5976759;1;946;16.23849421;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6005097;1;947;16.28798209;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6009888;1;948;16.29634882;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6026449;1;949;16.32527001;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6027182;1;950;16.32655008;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6028801;1;951;16.32937741;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6028885;1;952;16.3295241;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6029522;1;953;16.33063652;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6029590;1;954;16.33075528;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6030417;1;955;16.3321995;5.43384295;1;0.052619428;0.019166482;1.17E-05
S1_6031978;1;956;16.33492554;5.43384295;1;0.052619428;0.019166482;1.17E-05
